cost,delivered,price,quantity,customer_id,product_id
4.76,1/26/19,6.95,3.04,152,467
11.79,1/26/19,16.15,1,152,475
14.96,1/26/19,19,1,152,619
4.39,1/26/19,6.15,1,160,94
0.7,1/26/19,1.2,18.57,160,195
2.85,1/26/19,4.1,1,160,198
5.41,1/26/19,8.9,11.85,160,467
0.27,1/26/19,1.3,12,160,647
3.95,1/26/19,11,1,160,137130
4.49,1/26/19,5.95,2,163,26
16.7,1/26/19,32.5,1,163,563
3.47,1/26/19,5.85,1,164,36
4.38,1/26/19,9.35,1,164,412
11.79,1/26/19,19.5,1,164,475
6.06,1/26/19,9.95,2,164,531
2.26,1/26/19,4.2,2,164,2016
16.02,1/26/19,30.6,1,164,6956
1.95,1/26/19,3.5,2,168,88
4.27,1/26/19,5.5,1,168,106
1.86,1/26/19,2.5,2,168,177
2.34,1/26/19,4.8,2,168,426
13.61,1/26/19,19.95,1,168,614
7.9,1/26/19,8.95,2.39,169,28
2.11,1/26/19,2.55,3,169,140
17.91,1/26/19,21.5,1,169,400
3.9,1/26/19,5.2,1,169,425
12.15,1/26/19,20,1,169,584
3.47,1/26/19,8.9,1,169,684
0.5,1/26/19,0.75,10,169,3358
7.9,1/26/19,12.25,2.37,175,28
8.19,1/26/19,11.9,2,175,55
3.78,1/26/19,7.1,6.73,175,68
13.3,1/26/19,17.95,1,175,313
13.4,1/26/19,18.95,1,175,475
6.4,1/26/19,7.99,1,175,566
13.7,1/26/19,19.39,4.52,175,632
8.46,1/26/19,10.85,1.51,175,670
2.52,1/26/19,4.3,1,184,63
2.21,1/26/19,2.65,1.12,184,299
8.27,1/26/19,11.6,4.45,184,376
13.01,1/26/19,17.8,1,184,435
13.1,1/26/19,19.4,1,184,472
3.91,1/26/19,5.35,1,184,617
13.84,1/26/19,35.1,1,190,529
11.25,1/26/19,17.1,1,190,544
11.25,1/26/19,17.5,1,190,912
2.5,1/26/19,3.55,1,196,6
46.36,1/26/19,58,2,196,23
7.9,1/26/19,9.75,2.3,196,28
13.16,1/26/19,21.5,1,196,31
0.7,1/26/19,0.9,36.67,196,195
2.3,1/26/19,3.5,2,196,284
3.57,1/26/19,4.45,2.5,196,293
3.02,1/26/19,4,1,196,395
17.35,1/26/19,22.25,1,196,589
7.84,1/26/19,20.5,1,196,615
6.25,1/26/19,12.3,1,196,641
3.9,1/26/19,4.99,1,196,650
12.61,1/26/19,26.35,1,196,661
7.3,1/26/19,11.2,1,205,35
2.24,1/26/19,3.2,2,205,458
15.73,1/26/19,22,1,205,529
20.63,1/26/19,22,2,205,597
4.09,1/26/19,4.1,1,206,110
0.92,1/26/19,1.6,4,206,246
4.38,1/26/19,10.5,1,206,412
3.43,1/26/19,4.8,1,206,425
4.76,1/26/19,10.5,2.91,206,467
11.79,1/26/19,15.05,1,206,475
13.84,1/26/19,22.95,1,206,529
2.12,1/26/19,4.3,3,206,579
0.24,1/26/19,1.4,1,206,647
12.16,1/26/19,13.75,2,206,12123
7.88,1/26/19,10.6,1,209,44
2.66,1/26/19,5.75,1,209,71
3.34,1/26/19,4.2,1,209,308
4.5,1/26/19,6.5,1,209,340
13.64,1/26/19,16.5,1,209,393
2.18,1/26/19,2.9,1,209,402
4.38,1/26/19,10.5,1,209,412
7.13,1/26/19,17.4,2,209,444
7.29,1/26/19,9.35,1,209,556
11.33,1/26/19,13.6,2,209,564
3.44,1/26/19,4.35,1,209,617
1.06,1/26/19,2.05,2,209,686
8.96,1/26/19,10.55,3.71,212,288
3.91,1/26/19,5.9,2,212,617
19.15,1/26/19,48,1,212,1335
1.95,1/26/19,4.5,2,216,88
4.58,1/26/19,7.2,2.79,216,134
5.72,1/26/19,6.5,2,216,468
3.43,1/26/19,6.5,1,216,650
11.48,1/26/19,14.99,1,216,242128
5.11,1/26/19,12.9,4,219,340
17.91,1/26/19,26.8,1,219,400
12.19,1/26/19,16.25,1,219,459
9.33,1/26/19,15,2,224,2
4.98,1/26/19,8.75,2,226,412
8.2,1/26/19,10.25,10,226,538
7.28,1/26/19,13.8,4.47,227,376
3.78,1/26/19,5.2,12.5,228,68
6.63,1/26/19,11.8,1,228,70
3.75,1/26/19,6.5,1,228,282
8.1,1/26/19,19.35,2,228,444
1.82,1/26/19,2.6,1,228,602
7.84,1/26/19,12,2,228,615
3.98,1/26/19,6.5,1,228,717
8.78,1/26/19,16.15,2,230,25
4.49,1/26/19,8.95,1,230,26
10,1/26/19,15.2,4,230,54
3.68,1/26/19,10.75,2,230,67
13.44,1/26/19,19.5,4,230,113
2.3,1/26/19,3.8,8,230,284
8.88,1/26/19,17.8,1,230,319
16.19,1/26/19,29.5,1,230,328
3.24,1/26/19,6.1,2,230,397
2.24,1/26/19,3.8,4,230,458
36.15,1/26/19,53.4,2,230,469
13.4,1/26/19,24.8,3,230,475
5.39,1/26/19,11.4,1,230,524
12.88,1/26/19,17.5,1,230,564
14,1/26/19,18.65,3,230,575
9.89,1/26/19,15.5,2,230,587
3.6,1/26/19,7,2,230,592
17,1/26/19,28,2,230,619
6.25,1/26/19,15.6,1,230,641
3.9,1/26/19,5.5,12,230,650
17.61,1/26/19,27.15,2,230,875
1.91,1/26/19,3.3,6,230,1063
10.45,1/26/19,17.25,4,230,1589
13.4,1/26/19,18.5,3,232,475
0.87,1/26/19,1.85,6,232,631
5.65,1/26/19,12,1,232,671
32,1/26/19,49.4,1,232,3909
2.25,1/26/19,2.75,1,235,65
2.22,1/26/19,6,1,235,88
45.45,1/26/19,52,1,235,145
3.38,1/26/19,5.1,3,235,304
7.39,1/26/19,8.75,1,235,431
6.02,1/26/19,9.4,1,235,1067
3.57,1/26/19,6.5,5,238,293
8.74,1/26/19,11.8,1,246,14
7.9,1/26/19,9.99,4.75,246,28
4.85,1/26/19,6.45,2,246,106
15.59,1/26/19,15.99,2,246,236
45.43,1/26/19,53,4,246,238
9.52,1/26/19,12.45,1,246,314
6.98,1/26/19,9.5,2,246,569
17,1/26/19,21,2,246,619
3.13,1/26/19,5.7,1,248,72
2.22,1/26/19,6.4,5,248,88
5,1/26/19,5.9,2,248,135
2.08,1/26/19,4.5,12,248,207
11.93,1/26/19,16.4,1,248,283
3.51,1/26/19,7.2,1,248,334
8.51,1/26/19,17.2,1,248,335
15.5,1/26/19,18.4,1,248,393
8.07,1/26/19,9.9,1,248,494
8.2,1/26/19,9.85,1,248,538
1.7,1/26/19,3,25,248,639
3.9,1/26/19,5.85,1,248,650
10.66,1/26/19,16.2,2,248,674
1.4,1/26/19,1.95,1,249,12
4.49,1/26/19,6.8,1,249,26
13.16,1/26/19,15.9,2,249,31
2.22,1/26/19,2.95,1,249,62
2.52,1/26/19,3.99,1,249,63
2.22,1/26/19,3.05,1,249,88
4.85,1/26/19,6.5,1,249,106
2.13,1/26/19,3.05,1,249,129
5.22,1/26/19,7.45,5,249,133
12.95,1/26/19,17.6,1,249,176
2.59,1/26/19,3.9,1,249,181
4.29,1/26/19,5.8,1,249,240
2.13,1/26/19,2.85,2,249,248
8.88,1/26/19,12.1,1,249,319
3.02,1/26/19,4.4,1,249,395
8.1,1/26/19,13.6,1,249,444
2.24,1/26/19,3.7,3,249,458
7.59,1/26/19,9.85,1,249,460
18.91,1/26/19,27,1,249,489
3.85,1/26/19,5.75,10.23,249,503
15.73,1/26/19,25.35,1,249,529
3.14,1/26/19,4.75,1,249,537
5.51,1/26/19,7.4,3,249,541
13.88,1/26/19,19.3,1,249,581
17.35,1/26/19,22.5,2,249,589
15.47,1/26/19,18.6,1,249,614
7.69,1/26/19,9.2,1,249,646
1.99,1/26/19,2.85,2,249,1947
3.64,1/26/19,5.7,1,253,10
3.34,1/26/19,5,1,253,29
4.85,1/26/19,6.5,1,253,106
5.22,1/26/19,5.8,2.5,253,133
5.27,1/26/19,6,1,253,274
1.81,1/26/19,3.35,2.5,253,390
3.02,1/26/19,4.5,3,253,395
5.16,1/26/19,5.9,1,253,406
13.4,1/26/19,24.8,1,253,475
1.55,1/26/19,2.75,2,253,498
9.55,1/26/19,13,1,253,520
15.73,1/26/19,19.99,1,253,529
1.03,1/26/19,1.3,10,253,534
3.6,1/26/19,5.95,1,253,592
6.49,1/26/19,7.8,2,253,628
2.73,1/26/19,3.55,1,253,675
7.21,1/26/19,14.55,1,254,55
1.36,1/26/19,3.7,4,254,216
1.94,1/26/19,2.4,3.35,254,299
7.81,1/26/19,16.05,1,254,319
2.73,1/26/19,18.4,1,254,338
4.5,1/26/19,11.6,1,254,340
2.18,1/26/19,4.65,1,254,402
4.04,1/26/19,5.5,3,254,484
7.29,1/26/19,12.74,1,254,556
6.14,1/26/19,10,1,254,569
15.27,1/26/19,25,2,254,589
7.96,1/26/19,18.86,1,254,734
14.97,1/26/19,23,1,259,292
7.62,1/26/19,11.7,1.4,259,582
14.96,1/26/19,25.8,1,259,619
2.02,1/26/19,2.7,4,260,284
3.41,1/26/19,5.25,1,260,438
5.15,1/26/19,8,2,261,290
13.4,1/26/19,15.6,2,261,475
24.06,1/26/19,41.4,2,261,526
10.66,1/26/19,15.9,1,261,674
9.33,1/26/19,10.95,1,262,2
1.94,1/26/19,2.35,12,262,251
3.79,1/26/19,7.75,2,262,308
2.89,1/26/19,3.85,6,262,348
18.5,1/26/19,28.4,1,262,389
13.4,1/26/19,17,2,262,475
4.59,1/26/19,6.5,1,262,484
6.98,1/26/19,9.99,1,262,569
0.84,1/26/19,1.89,12,262,1022
0.68,1/26/19,2.05,12,262,1342
40.8,1/26/19,52,1,263,23
1.98,1/26/19,3.05,2,263,65
2.75,1/26/19,3.95,1,263,72
40,1/26/19,52,1,263,145
2.02,1/26/19,2.55,1,263,284
1.14,1/26/19,1.4,1,263,350
3.24,1/26/19,7.2,1,263,380
1.59,1/26/19,3,4,272,27
7.9,1/26/19,9.9,2.4,272,28
3.34,1/26/19,6,1,272,29
5,1/26/19,6,1,272,135
16.6,1/26/19,25.6,1,272,221
3.57,1/26/19,4.2,2.5,272,293
8.55,1/26/19,12,3,272,500
7.1,1/26/19,7.5,1,272,596
1.07,1/26/19,2,16,277,39
7.39,1/26/19,9.7,1,277,171
4.49,1/26/19,6.5,1,278,26
2.52,1/26/19,6.4,2,278,63
2.59,1/26/19,4,1,278,181
5.27,1/26/19,7.05,2,278,274
5.88,1/26/19,9.45,1,278,300
15,1/26/19,18,1,278,302
3.38,1/26/19,4.4,1,278,304
5.69,1/26/19,10.6,1,278,326
4.5,1/26/19,5.3,4,278,404
18.91,1/26/19,29.5,1,278,489
1.55,1/26/19,2.75,8,278,498
1.25,1/26/19,2.35,2,278,555
3.9,1/26/19,5.65,1,278,650
4.75,1/26/19,7.9,1,278,1181
3.34,1/26/19,4.3,1,281,29
12.78,1/26/19,17,1,281,204
2.25,1/26/19,4.15,1,282,65
5,1/26/19,6.25,3,282,135
11.05,1/26/19,15.75,1,282,213
13.01,1/26/19,16.25,1,282,435
15.73,1/26/19,39,1,282,529
17.35,1/26/19,22.5,1,282,589
3.91,1/26/19,5.3,1,282,617
14.11,1/26/19,17,2,283,1845
5.28,1/26/19,6.99,2,285,40
2.73,1/26/19,6.7,1,285,90
11.05,1/26/19,20.75,2,285,213
12.78,1/26/19,18.5,2,285,544
8.46,1/26/19,11.5,1.75,285,670
4.72,1/26/19,6.1,1,285,1092
4.85,1/26/19,5.8,2,287,106
5,1/26/19,7,2,287,135
7.95,1/26/19,10.2,1,287,452
13.4,1/26/19,14.2,3,287,475
6.25,1/26/19,11.9,1,287,641
5.4,1/26/19,8.4,1,287,820
8.8,1/26/19,13.95,1,291,54
40.48,1/26/19,46.2,1,291,260
5.63,1/26/19,11,1.76,291,372
8.4,1/26/19,17.4,1,291,520
12.21,1/26/19,16.25,1,291,581
5.24,1/26/19,10.3,1,291,638
4.15,1/26/19,7.2,1,291,1092
6.95,1/26/19,7.8,2.44,296,28
1.98,1/26/19,2.75,3,296,65
23.48,1/26/19,28,1,296,81
2.51,1/26/19,3.65,2,296,198
4.74,1/26/19,6.9,1,296,294
11.25,1/26/19,15,2,296,544
5.11,1/26/19,21.75,1,296,585
3.44,1/26/19,3.9,4,296,617
4,1/26/19,8.7,1,296,685
11.25,1/26/19,15,1,296,912
8.42,1/26/19,13.5,1,296,10707
4.49,1/26/19,6.9,1,298,26
7.9,1/26/19,9.8,2.28,298,28
45.45,1/26/19,65,1,298,145
2.85,1/26/19,7,1,298,198
11.05,1/26/19,16.5,1,298,213
3.57,1/26/19,6.5,2.5,298,293
1.81,1/26/19,3.6,2.5,298,390
13.4,1/26/19,16.4,1,298,475
6.67,1/26/19,7.5,1,298,683
2.23,1/26/19,2.82,1,298,813
2.08,1/26/19,3.5,6,298,7092
4.85,1/26/19,7.99,3,301,106
17.2,1/26/19,22.99,1,301,121
17.95,1/26/19,25.1,2,301,160
4.1,1/26/19,5.45,6.28,301,257
3.75,1/26/19,5.65,2,301,287
27.18,1/26/19,38.75,2,301,512
12.88,1/26/19,16.99,2,301,564
11.34,1/26/19,13.75,6,301,1798
1.35,1/26/19,3.1,1,302,4
1.85,1/26/19,3.15,3,302,37
4.08,1/26/19,8.3,2,302,126
6.51,1/26/19,10.15,1,302,144
3.78,1/26/19,8.55,1,302,240
1.9,1/26/19,4.6,4,302,289
1.94,1/26/19,3.35,4.65,302,299
3.41,1/26/19,4.45,1,303,16
6.95,1/26/19,7.8,2.3,303,28
3.44,1/26/19,3.9,4,303,617
2.22,1/26/19,5.9,1,307,63
1.95,1/26/19,4.5,1,307,88
6.51,1/26/19,10.15,1,307,144
4.89,1/26/19,7.05,1,307,306
13,1/26/19,14.95,1,307,324
3.47,1/26/19,5.6,1,307,341
1.59,1/26/19,2.98,2.5,307,390
1.97,1/26/19,4.8,1,307,458
5.72,1/26/19,6.5,2,307,468
24.16,1/26/19,28,1,307,574
4.09,1/26/19,7.35,1,307,1155
7.57,1/26/19,9.95,1,310,56
0.62,1/26/19,1.2,13.71,310,195
11.25,1/26/19,17.5,3,310,544
3.33,1/26/19,6.4,1,310,550
3.44,1/26/19,4.9,2,310,617
6.5,1/26/19,10.35,3.22,310,2315
8.96,1/26/19,11.9,2,312,44
0.58,1/26/19,1.15,6,312,200
2.3,1/26/19,5.25,2,312,284
5.39,1/26/19,8.99,1,312,294
0,1/26/19,0,1,312,518
3.14,1/26/19,4.8,1,312,537
2.08,1/26/19,2.6,2,312,551
8.46,1/26/19,10.7,1.55,312,670
7.28,1/26/19,11,1,312,3183
7.3,1/26/19,9.8,10,314,35
12.15,1/26/19,16.5,1,314,584
3.68,1/26/19,8.5,1,315,67
3.02,1/26/19,6.4,2,315,71
4.65,1/26/19,6.99,1,315,110
6,1/26/19,8,4.1,315,163
12.95,1/26/19,21.5,1,315,176
2.85,1/26/19,4.65,1,315,198
4.29,1/26/19,6.25,3,315,240
3.79,1/26/19,6.5,1,315,308
3.02,1/26/19,3.5,3,315,395
2.24,1/26/19,5.25,2,315,458
0.8,1/26/19,1.35,10,315,558
10.66,1/26/19,17,4,315,674
6.67,1/26/19,8.4,3,315,683
2.1,1/26/19,3.5,1,317,37
2.08,1/26/19,4.5,12,317,207
3.9,1/26/19,8.25,1,317,425
13.4,1/26/19,24.8,1,317,475
1.07,1/26/19,1.65,12,326,39
2.52,1/26/19,4.35,2,326,63
6.4,1/26/19,12.99,2,326,342
3.9,1/26/19,8.25,2,326,425
13.4,1/26/19,18,2,326,475
15.73,1/26/19,25.4,1,326,529
12.78,1/26/19,17.35,2,326,544
13.7,1/26/19,24.25,4,326,632
7.96,1/26/19,11.6,1,326,2230
2.63,1/26/19,4.7,1,327,339
3.47,1/26/19,6.5,2,327,684
46.36,1/26/19,58,1,328,23
7.9,1/26/19,10,2.26,328,28
5.27,1/26/19,6.65,1,328,274
3.91,1/26/19,5.9,2,328,617
3.47,1/26/19,4.99,1,328,684
3.78,1/26/19,7.1,6.39,329,68
8.96,1/26/19,15.7,3.59,329,288
24,1/26/19,30,1,329,1192
2.5,1/26/19,3.45,1,330,6
3.13,1/26/19,3.99,1,330,72
4.85,1/26/19,7.3,2,330,106
2.85,1/26/19,4.3,2,330,198
4,1/26/19,5.1,1,330,325
7.8,1/26/19,12,1,330,442
12.78,1/26/19,19.2,1,330,455
13.7,1/26/19,18.7,4.25,330,632
12.61,1/26/19,16.5,1,330,661
3.79,1/26/19,5.7,1,333,308
20.45,1/26/19,27.4,1,333,377
7.8,1/26/19,10.5,2,333,442
4.69,1/26/19,6.3,2,333,578
7.9,1/26/19,10.4,2.24,337,28
10,1/26/19,18.2,1,337,54
12.78,1/26/19,18.99,1,337,76
6.88,1/26/19,8.9,2,337,220
1.3,1/26/19,2.5,1,337,350
1.81,1/26/19,2.75,2.5,337,390
8.1,1/26/19,13.6,1,337,444
35.23,1/26/19,45,1,337,1089
7.9,1/26/19,12.49,2.25,341,28
4.65,1/26/19,12.4,2,341,110
11.45,1/26/19,19.9,1,341,115
0.7,1/26/19,1,25.08,341,195
2.3,1/26/19,5.25,2,341,284
13.3,1/26/19,19,2,341,313
9.54,1/26/19,16,2,341,421
3.9,1/26/19,8.25,1,341,425
8.1,1/26/19,13.45,1,341,444
8.28,1/26/19,14,1,341,556
16.7,1/26/19,32.5,1,341,563
8.46,1/26/19,11.05,1.45,341,670
2.2,1/26/19,4.7,2,341,1676
18.67,1/26/19,33.35,1,344,510
2.5,1/26/19,3,1,346,6
3.34,1/26/19,6.4,1,346,29
7.3,1/26/19,8.3,3,346,35
17.07,1/26/19,19.2,1,346,138
2.68,1/26/19,4.5,3,346,298
4.5,1/26/19,6.95,1,347,340
14.7,1/26/19,29.25,1,347,563
12.32,1/26/19,19.1,1,347,575
4.49,1/26/19,8.95,2,350,26
5.16,1/26/19,8.5,3,350,406
3.91,1/26/19,6,8,350,617
3.79,1/26/19,6.5,2,350,69845
11.45,1/26/19,14.3,1,355,115
1.59,1/26/19,2.15,2,355,419
2.24,1/26/19,3,2,355,458
1.73,1/26/19,2.55,1,355,519
6.51,1/26/19,16,2,356,144
1.76,1/26/19,2.25,1,356,440
9.11,1/26/19,11.65,2,356,1161
7.9,1/26/19,9.99,2.26,357,28
9.24,1/26/19,13.4,1.44,357,105
4.85,1/26/19,6.55,2,357,106
4.65,1/26/19,5.7,1,357,110
2.08,1/26/19,2.99,2,357,207
2.3,1/26/19,5.25,2,357,284
8.96,1/26/19,11.8,3.76,357,288
9.52,1/26/19,19.4,1,357,314
3.9,1/26/19,6,1,357,425
9.66,1/26/19,12.99,1,357,432
13.01,1/26/19,17.9,1,357,435
2.24,1/26/19,5.25,1,357,458
12.19,1/26/19,14.9,1,357,459
18.91,1/26/19,26,1,357,489
6.25,1/26/19,9.9,1,357,641
1.98,1/26/19,2.7,3,358,65
0.75,1/26/19,2.25,4,358,107
6.12,1/26/19,11.2,1.6,358,187
1.63,1/26/19,4.05,1,358,234
0.86,1/26/19,1.75,48,358,410
1.97,1/26/19,2.7,1,358,458
3.44,1/26/19,4.65,2,358,617
4.31,1/26/19,12.15,1,358,2245
4.5,1/26/19,6.75,3,360,340
7.25,1/26/19,9.9,7.75,360,343
1.79,1/26/19,3.3,6,360,1867
7.9,1/26/19,9.8,2.25,368,28
13.55,1/26/19,17.5,0.6,368,49
10,1/26/19,14.5,1,368,54
13.44,1/26/19,16,1,368,113
10.39,1/26/19,12.9,2.06,368,197
6.96,1/26/19,9.99,1,368,349
4.62,1/26/19,5.5,1,368,463
4.8,1/26/19,6.99,3,368,473
13.4,1/26/19,16.99,1,368,475
24.06,1/26/19,31,1,368,526
12.88,1/26/19,17,1,368,564
2.3,1/26/19,3.6,1,368,570
5.28,1/26/19,6.2,1,368,635
12.61,1/26/19,17.99,1,368,661
8.46,1/26/19,10.3,1.46,368,670
5.56,1/26/19,10.1,1,383,306
7.6,1/26/19,11.75,1,390,261
4.48,1/26/19,6.4,10,390,295
5.24,1/26/19,8.5,1,390,358
18.5,1/26/19,23,1,390,389
12.88,1/26/19,17.3,1,390,564
7.11,1/26/19,8,1,390,576
15.3,1/26/19,22,3,390,588
12.17,1/26/19,17,1,390,2108
13.82,1/26/19,16.6,4,390,12123
9.33,1/26/19,10.4,1,398,2
8.96,1/26/19,13.99,1,398,44
3.78,1/26/19,5.5,6.25,398,68
1.81,1/26/19,3.6,2.5,398,390
3.26,1/26/19,6.75,2,398,428
13.4,1/26/19,18.5,1,398,475
2.38,1/26/19,4.3,1,398,562
12.88,1/26/19,16.85,1,398,564
2.41,1/26/19,2.9,12,398,579
3.9,1/26/19,5.25,2,398,650
3.49,1/26/19,6.5,2,398,657
4.49,1/26/19,5.5,4,425,26
9.5,1/26/19,11.2,2,425,155
30,1/26/19,33.75,2,425,273
4.68,1/26/19,6.7,2,425,344
13.4,1/26/19,17,1,425,475
7.1,1/26/19,20.1,1,426,136
2.85,1/26/19,3.65,1,426,198
4.17,1/26/19,4.5,1,426,250
6.06,1/26/19,8,1.52,426,450
12.19,1/26/19,18,1,426,459
5.41,1/26/19,8,2.91,426,467
2.3,1/26/19,6.15,2,426,570
0.92,1/26/19,1.15,1,426,1171
4.88,1/26/19,10.7,1,426,1438
6.92,1/26/19,11.75,1,426,10396
5.27,1/26/19,10.3,1,443,274
13.4,1/26/19,24.8,2,443,475
8.2,1/26/19,15.3,1,443,538
15.04,1/26/19,27.3,6,443,1422
4,1/26/19,5.4,4,477,119
3.45,1/26/19,5.9,1,477,174
3.75,1/26/19,7.9,2,477,282
2.3,1/26/19,4.5,4,477,284
13.01,1/26/19,23.75,1,477,435
2.73,1/26/19,3.75,2,477,675
13.82,1/26/19,21,2,477,12123
3.5,1/26/19,6,1,477,211428
6.29,1/26/19,7.85,2,478,21
14.66,1/26/19,24,1,478,116
0.7,1/26/19,0.97,17.77,478,195
2.17,1/26/19,4.2,1,478,454
8.28,1/26/19,12.34,1,478,556
5.25,1/26/19,8.7,2,505,1108
5.37,1/26/19,7.62,1,520,11
6.95,1/26/19,8.86,1.65,520,187
4.2,1/26/19,5.19,5.14,520,249
1.81,1/26/19,2.27,5,520,390
4.98,1/26/19,9.24,2,520,412
7.8,1/26/19,13.51,2,520,442
15.73,1/26/19,24.95,1,520,529
12.88,1/26/19,16.22,1,520,564
7.11,1/26/19,9.62,1,520,576
6.25,1/26/19,9.9,1,520,641
9.28,1/26/19,15.8,6,535,274
3.8,1/26/19,5.9,12,535,289
11.79,1/26/19,22.35,1,535,475
6.95,1/26/19,9.05,1.67,608,187
12.19,1/26/19,21,1,608,459
20,1/26/19,25.2,2,608,231164
6.98,1/26/19,11.55,1.98,649,169
11.05,1/26/19,14,4,653,213
4.2,1/26/19,5,5.08,653,249
8.46,1/26/19,10.6,3.06,653,670
2.75,1/26/19,4.88,1,670,72
1.38,1/26/19,1.7,4,670,178
2.02,1/26/19,3.65,2,670,284
2.73,1/26/19,7.5,1,670,338
1.97,1/26/19,3.65,2,670,458
7.75,1/26/19,11.5,1.5,670,548
1.04,1/26/19,1.24,2,670,598
4.17,1/26/19,6.25,1,683,250
2.24,1/26/19,3.75,5,683,295
1.3,1/26/19,2.2,1,683,350
1.81,1/26/19,4.5,2.5,683,390
2.08,1/26/19,3,12,683,490
3.91,1/26/19,5.3,4,683,617
10.74,1/26/19,14.5,1,694,182
8.43,1/26/19,9.99,2,694,259
20.45,1/26/19,28.99,1,694,377
1.65,1/26/19,2.3,2,694,527
10.65,1/26/19,14.75,1,694,2287
46.36,1/26/19,69,1,705,23
4,1/26/19,5.4,6,705,119
5.69,1/26/19,11.2,2,705,326
1.55,1/26/19,2.65,4,705,498
3.98,1/26/19,14.3,1,705,1261
10,1/26/19,18.2,1,710,54
4.85,1/26/19,6.5,2,710,106
13.15,1/26/19,15.9,2,710,272
4.59,1/26/19,7.05,1,710,484
24.06,1/26/19,32.61,1,710,526
6.25,1/26/19,15.6,1,771,641
2.73,1/26/19,4.8,1,771,675
5.6,1/26/19,13.1,1,805,382
4.1,1/26/19,5,3.09,1148,257
47.5,1/26/19,59,1,1148,332
1.27,1/26/19,1.5,12,1148,611
7.9,1/26/19,9.9,7.55,1170,28
8.19,1/26/19,16.15,1,1213,55
13.73,1/26/19,19.5,2,1213,86
2.24,1/26/19,3.3,3,1213,295
28.62,1/26/19,47.5,1,1213,2343
13.13,1/26/19,19.6,2,1213,25828
7.4,1/26/19,11.2,1,1224,144
11.05,1/26/19,14,1,1224,213
4.32,1/26/19,4.95,1,1224,228
5.69,1/26/19,9.55,1,1224,326
8.51,1/26/19,12.6,1,1224,335
5.11,1/26/19,8.2,1,1224,340
2,1/26/19,4.75,1,1224,440
1.03,1/26/19,1.27,24,1224,534
6,1/26/19,7.7,1,1224,649
3.9,1/26/19,5.1,1,1224,650
2.83,1/26/19,4.7,1,1224,653
2.56,1/26/19,3.9,1,1224,3792
7.9,1/26/19,10.5,2.34,1236,28
2.4,1/26/19,6,2,1236,78
4.1,1/26/19,7.15,3.19,1236,257
47.5,1/26/19,54,2,1236,332
8.27,1/26/19,11,4.47,1236,376
8.9,1/26/19,12.5,4,1236,482
3.9,1/26/19,5,2,1236,650
14.11,1/26/19,17,2,1236,1845
14.25,1/26/19,17,4,1236,5918
13.67,1/26/19,14,3,1236,10587
13.04,1/26/19,17.5,1,1236,242128
2.5,1/26/19,4.2,1,1268,6
45.45,1/26/19,57,1,1268,145
8.96,1/26/19,15.7,3.57,1268,288
7.9,1/26/19,10.5,2.21,1560,28
13.4,1/26/19,17.5,1,1560,475
46.36,1/26/19,55,1,1753,23
10,1/26/19,15.4,1,1753,54
3.45,1/26/19,7.65,1,1753,174
2.3,1/26/19,5.25,2,1753,284
13.4,1/26/19,17.4,1,1753,475
15.73,1/26/19,39,1,1753,529
3.14,1/26/19,5.2,2,1753,537
32.88,1/26/19,60.9,1,1753,554
12.15,1/26/19,17.5,1,1753,584
8.96,1/26/19,13.99,1,2001,44
2.25,1/26/19,4.15,8,2001,65
2.22,1/26/19,6.4,1,2001,88
17.91,1/26/19,23.4,1,2001,400
2.66,1/26/19,4.25,2,2001,4679
22,1/26/19,26.4,4,2238,164
1.55,1/26/19,2.05,8,2238,498
24.06,1/26/19,32.64,1,2238,526
9.22,1/26/19,18.8,3,2238,595
20.7,1/26/19,26,2,2238,625
6.29,1/26/19,9.85,1,2370,21
0.99,1/26/19,3.75,1,2370,64
4.1,1/26/19,7.15,3.07,2370,257
13.18,1/26/19,26.5,1,2370,366
3.68,1/26/19,7,1,2370,380
4.98,1/26/19,7.95,1,2370,412
6.67,1/26/19,11.8,3,2370,683
2.23,1/26/19,3.2,2,2370,813
17,1/26/19,23,1,2651,2011
20.59,1/26/19,35.5,1,2909,269
2.02,1/26/19,2.7,2,2909,284
1.97,1/26/19,2.9,2,2909,458
12.05,1/26/19,26.9,1,2909,547
9.24,1/26/19,12.35,1.39,3920,105
3.75,1/26/19,5.5,1,3920,282
2.3,1/26/19,3.1,3,3920,284
5.97,1/26/19,8.3,1,3920,362
8.27,1/26/19,11.15,4.4,3920,376
1.81,1/26/19,2.4,5,3920,390
4.98,1/26/19,8.3,2,3920,412
2.24,1/26/19,3.1,3,3920,458
1.82,1/26/19,2.55,1,3920,602
12.61,1/26/19,18.5,1,3920,661
7.4,1/26/19,8.21,2,4367,144
5.11,1/26/19,5.58,4,4367,340
2.24,1/26/19,3.05,2,4367,458
7.11,1/26/19,9.37,1,4367,576
7.1,1/26/19,15.95,1,4545,136
5.11,1/26/19,8.2,1,4545,340
2.73,1/26/19,3.98,1,4545,367
8.9,1/26/19,10.5,5,4545,482
5.51,1/26/19,7.65,1,4545,541
7.11,1/26/19,9.5,1,4545,576
3.33,1/26/19,5.1,6.41,4747,68
4.27,1/26/19,8.6,1,4747,106
24.28,1/26/19,44.4,1,4747,1142
29.13,1/26/19,51,1,4747,2159
5.5,1/26/19,9.45,2,4747,117251
8.8,1/26/19,23.4,1,5210,54
