last_delivered,period,outlier,month_value,price,active,customer_id,product_id
2018-12-12,365,366,14,28,t,152580,291465
2018-12-13,6,12,22,11,t,152580,291499
2018-12-14,365,366,4.75,4.75,t,152580,291515
2018-12-13,365,366,42,21,t,152580,291519
2018-12-31,13,16,198,33,t,152580,291598
2019-01-16,35,57,60,2.5,t,152613,291918
2019-01-15,5,10,81.24,31.92,t,152613,291919
2018-12-14,365,366,30,2.5,t,152613,291934
2018-12-13,5,11,69,34.5,t,152613,291935
2019-01-14,19,28,7.5,2.5,t,301,586
2019-02-27,20,44,72.5,31.07,t,152556,291860
2019-02-26,22,37,30.07,18.04,t,152557,291066
2019-02-26,23,39,43.68,21.84,t,152557,291260
2019-03-01,7,10,192.61,32.1,t,152558,290970
2019-03-01,7,10,117.03,35.11,t,152558,291881
2019-02-21,14,25,49.82,21.35,t,152580,291209
2019-02-21,24,54,46.65,32,t,152580,291226
2019-02-20,69,83,23.75,17.5,t,152580,291229
2019-02-26,29,43,15.45,39.95,t,152580,291231
2019-02-27,27,42,19.8,13.2,t,152580,291235
2019-02-27,43,77,30,17.5,t,152580,291239
2019-02-20,365,366,51,51,t,152580,291258
2019-02-21,30,42,27.62,13.81,t,152580,291567
2019-01-14,34,41,16,16,t,460,435
2019-02-26,12,19,24.5,7,t,683,123
2019-01-14,365,366,0,18,t,159077,475
2019-02-28,23,34,14.35,6.25,t,683,250
2019-02-05,28,34,54,4.5,t,7837,207
2019-02-08,14,17,25.8,4.3,t,152561,291689
2019-01-15,47,57,46.45,15,t,152580,291706
2019-01-26,11,14,0,26.9,t,2909,547
2019-02-26,36,77,12,3,t,47553,289
2019-02-15,12,22,34.67,13,t,152562,291590
2019-03-02,4,41,147,42,t,156128,549
2019-03-01,28,37,7.98,6.5,t,172269,106
2019-02-28,16,31,27.25,10.9,t,152562,291855
2019-02-14,20,28,6.8,3.4,t,72986,88
2019-02-08,14,17,53,53,t,152561,292021
2019-03-01,16,18,17.25,11.5,t,172721,460
2019-02-08,39,46,15,15,t,152562,291268
2019-02-26,25,42,45,3.75,t,161262,519
2019-02-15,52,82,10.19,21,t,152562,292025
2019-02-22,39,67,261,29,t,350,196
2019-02-28,9,12,39.96,9.99,t,152562,292168
2019-02-15,14,17,62.04,31.02,t,152563,291939
2019-03-01,8,10,394.17,21.5,t,152564,291054
2019-02-22,29,35,0,0,t,152564,291699
2019-02-26,7,13,155.23,15.65,t,673,75
2019-01-31,365,366,4.46,13.52,t,152562,290958
2019-02-28,11,17,75,3.75,t,683,295
2019-01-24,365,366,4.79,29.94,t,152580,291768
2019-01-18,365,366,10,20,t,152580,291787
2019-01-15,25,38,21.25,8.5,t,357,683
2019-01-15,365,366,0,31,t,566,280
2019-01-15,365,366,0,6.5,t,608,1092
2019-01-31,16,20,8,4,t,172721,219
2019-01-15,365,366,0,0,t,694,518
2019-01-15,365,366,0,33,t,710,204
2019-01-15,42,51,3.1,3.1,t,710,440
2019-01-15,365,366,0,14.4,t,1205,4091
2019-01-15,365,366,0,4.5,t,1218,390
2019-01-15,365,366,0,37,t,2370,328
2019-01-15,365,366,0,5.1,t,2909,348
2019-01-15,62,75,8.1,8.1,t,2909,684
2019-01-15,365,366,0,10.6,t,3480,55
2019-01-15,365,366,0,4.5,t,3480,207
2019-01-15,365,366,0,12.7,t,4124,358
2019-01-15,365,366,0,9,t,4124,1006
2019-01-15,365,366,0,3.95,t,4124,1474
2019-01-15,365,366,0,11,t,47553,670
2019-01-15,50,60,29.9,29.9,t,145725,547
2019-01-15,365,366,0,2.1,t,172269,209
2019-01-15,365,366,0,4.4,t,172273,151
2019-01-15,365,366,0,3.99,t,172721,156
2019-01-15,365,366,0,3.85,t,172721,350
2019-01-17,49,59,37.5,12.5,t,152580,291824
2019-01-24,365,366,21.21,21.21,t,152613,291940
2018-12-24,365,366,27.5,13.75,t,152613,291957
2019-02-27,12,15,0,5,t,156128,325
2019-03-01,17,26,105,15,t,152564,291702
2019-03-01,8,10,336,18,t,152564,291887
2019-03-01,6,12,6.5,13,t,152580,291710
2019-02-20,64,77,25.34,12.34,t,152580,291715
2019-02-27,10,17,113.13,47.95,t,152580,291747
2019-02-12,64,77,27.5,27.5,t,152566,291231
2019-01-25,365,366,26.57,26.57,t,152580,291848
2019-02-26,17,28,43.8,18.77,t,152568,291629
2019-02-26,9,14,161,23,t,152570,291030
2019-02-15,9,13,83.25,27.75,t,152570,291226
2019-03-01,11,14,266.67,25,t,152570,291231
2019-03-01,22,35,98.88,59.33,t,152570,291798
2019-02-28,365,366,7.35,2.45,t,172273,88
2019-02-27,20,33,71.8,29.99,t,159077,721
2019-01-31,14,17,60,30,t,152580,292107
2018-12-27,365,366,29.5,59,t,152580,291889
2018-12-13,6,12,43.68,21.84,t,152580,291896
2019-01-10,49,81,38.25,42.5,t,152580,291914
2019-02-28,365,366,12.55,12.55,t,172273,319
2019-01-24,15,30,66.29,10.61,t,152580,291987
2019-01-08,365,366,15.59,15.59,t,152580,291997
2019-02-28,12,24,134.85,17.85,t,172273,393
2019-02-28,10,23,34.6,8.65,t,172273,442
2018-12-13,365,366,40.5,8.1,t,152580,292035
2018-12-31,365,366,14,3.5,t,152580,292037
2018-12-13,365,366,22.5,7.5,t,152580,292047
2019-01-24,42,63,16,16,t,152580,292075
2019-02-28,21,31,8.1,5.4,t,172273,514
2018-12-28,365,366,35,35,t,152580,292086
2018-12-18,365,366,17.5,17.5,t,152580,292098
2019-02-28,9,13,70,14,t,172273,641
2019-02-28,365,366,54,9,t,172273,144855
2019-01-22,365,366,53.25,17.75,t,152580,292125
2018-12-31,37,45,9.5,9,t,152580,292156
2019-02-21,14,25,41.67,25,t,152580,291873
2018-12-27,365,366,81.84,81.84,t,152580,292181
2019-02-27,14,30,81.92,35.11,t,152580,291881
2019-01-09,365,366,16.5,16.5,t,152613,291975
2018-12-31,14,19,119.51,62.9,t,152613,292021
2019-03-01,8,11,12.8,18,t,152580,291909
2019-02-27,19,35,21,2.1,t,176420,153
2019-02-27,16,24,7.65,6.6,t,176420,174
2019-01-09,43,52,15.42,15.42,t,152613,292057
2019-02-27,27,46,41.5,20.75,t,176420,213
2019-02-27,13,19,0,1.85,t,176420,631
2019-02-27,15,34,101.33,30,t,152580,291939
2019-03-01,60,72,9.99,9,t,152580,291948
2019-03-01,4,10,372,31,t,152580,291999
2019-02-23,72,87,32.91,30,t,152580,292006
2019-02-21,16,22,42.95,10,t,152580,292078
2019-03-01,14,28,200.15,13.5,t,152580,292121
2019-02-27,26,41,20.45,11.75,t,152580,292168
2019-02-05,13,18,48,16,t,152568,292187
2019-02-05,19,22,37.85,37.85,t,152569,292211
2019-02-05,365,366,0,21.3,t,152570,291845
2019-02-05,56,90,50,25,t,152570,292220
2019-02-27,5,11,0,6.5,t,176420,657
2019-02-15,49,59,11.25,3.75,t,152583,290828
2019-02-26,21,29,34.8,17.4,t,152613,290853
2019-02-06,15,22,38.06,19.03,t,152575,290824
2019-02-06,19,24,50,30,t,152575,290895
2019-02-06,17,27,21.88,8.75,t,152575,291088
2019-02-13,8,10,84.38,3.75,t,152575,290828
2019-02-13,9,10,139.75,21.5,t,152575,291129
2019-01-04,365,366,9,9,t,152583,290948
2019-02-13,8,10,81.23,10.83,t,152575,291175
2019-01-15,39,47,9,9,t,152583,291036
2019-02-12,37,56,23.05,15.8,t,152573,291702
2019-02-13,9,10,46.2,13.2,t,152575,291235
2019-02-13,12,18,61.25,17.5,t,152575,291239
2019-02-13,14,24,28.38,11.7,t,152575,291636
2019-02-13,8,10,86.38,12.34,t,152575,291715
2019-02-13,18,34,79.84,47.94,t,152575,291747
2019-02-06,8,10,75.96,67.52,t,152575,291798
2019-02-13,13,20,87.78,35.11,t,152575,291881
2019-02-10,22,33,37.5,37.5,t,152613,290907
2019-01-05,365,366,0,-1.5,t,152583,291074
2019-01-02,365,366,26.25,26.25,t,152613,292068
2019-01-09,365,366,13.3,13.3,t,152613,292077
2018-12-29,5,10,427.03,44.95,t,152613,292086
2019-01-17,52,63,3.36,21,t,152613,292095
2019-02-27,365,366,0,14.6,t,180951,411
2019-01-23,365,366,35,35,t,152613,292102
2019-02-27,16,20,0,29,t,180951,831
2019-01-24,365,366,28.86,14.43,t,152613,292115
2019-01-23,365,366,15,15,t,152613,292116
2019-02-08,37,44,17.95,17.95,t,152575,291209
2019-02-27,365,366,0,28.4,t,180951,1943
2019-02-27,365,366,0,11,t,180951,3183
2018-12-08,21,26,21,21,t,152613,292147
2018-12-15,11,15,31,12.4,t,152613,292149
2019-02-08,365,366,0,18,t,152575,291847
2019-02-09,9,15,215.49,39.18,t,152613,290911
2018-12-31,365,366,71.88,17.97,t,152613,292179
2019-02-26,8,10,166.33,22,t,152573,291054
2019-02-19,27,39,14.33,22,t,152573,291748
2019-02-28,365,366,17.4,2.9,t,179999,301
2019-02-28,365,366,20.45,20.45,t,179999,338
2019-02-05,34,41,8.95,19.9,t,152573,291635
2019-02-28,365,366,12.99,12.99,t,179999,349
2019-01-30,35,41,48,32,t,152575,291184
2019-01-30,21,22,69.33,52,t,152575,291588
2019-01-30,365,366,17.5,17.5,t,152575,291667
2019-01-30,21,22,4.19,0.93,t,152575,291728
2019-02-28,365,366,22.5,22.5,t,179999,615
2019-02-28,36,48,21.78,33,t,152613,290900
2019-02-17,365,366,12,12,t,152613,290914
2019-02-05,34,49,9.75,21,t,152573,291866
2019-01-26,33,40,31.07,31.07,t,152587,291860
2019-01-30,365,366,14.58,14.58,t,152575,292051
2019-02-05,365,366,0,45.7,t,152579,290931
2019-01-30,365,366,11.65,11.65,t,152576,291950
2019-02-01,41,70,32.67,10.89,t,152578,291545
2019-02-13,9,10,27.83,7.95,t,152575,292078
2018-12-24,365,366,22.78,22.78,t,152587,291943
2019-02-13,21,26,66.68,33.34,t,152575,292107
2019-02-13,8,10,99.88,11.75,t,152575,292168
2018-12-14,365,366,90,90,t,152588,290965
2019-02-13,23,26,65.63,43.75,t,152575,296161
2019-01-29,56,68,55.65,55.65,t,152588,291402
2019-01-04,365,366,39,39,t,152588,291277
2019-01-22,365,366,26.24,26.24,t,152588,291282
2019-01-25,365,366,0,-38.6,t,152588,291361
2019-01-29,365,366,24.8,24.8,t,152588,291507
2019-01-15,56,68,24.6,24.6,t,152588,291610
2018-12-14,365,366,8.06,8.06,t,152588,291632
2018-12-11,365,366,29.88,29.88,t,152588,291749
2018-12-11,7,12,59.76,29.88,t,152588,291792
2019-01-15,56,68,34.96,34.96,t,152588,291820
2019-02-08,30,49,120.48,80.32,t,152578,290836
2019-02-09,7,14,245,17.5,t,152613,290935
2018-12-13,365,366,17.6,17.6,t,152613,299416
2018-12-13,365,366,26,2,t,152613,299431
2018-12-13,365,366,17.62,17.62,t,152613,299446
2019-01-07,24,42,37.5,3,t,152613,299489
2018-12-13,365,366,28,2,t,152613,299508
2019-01-23,41,50,28,2,t,152613,299581
2018-12-13,365,366,21.5,67.19,t,152613,299593
2019-01-23,35,57,19,1,t,152613,299597
2019-01-23,41,50,20.5,1,t,152613,299605
2019-01-07,24,42,37.5,3,t,152613,299624
2018-12-13,365,366,24,1,t,152613,299656
2019-01-09,24,29,7,2,t,152613,303840
2018-12-19,365,366,30,5,t,152613,306843
2018-12-19,365,366,37.6,3.76,t,152613,306988
2018-12-24,365,366,781.2,43.4,t,152613,313294
2018-12-31,3,10,299.2,17.6,t,152613,313307
2019-03-01,6,10,608.79,46.83,t,152578,290835
2019-03-01,8,13,246.84,10.89,t,152578,290866
2019-03-01,12,19,125.12,11.73,t,152578,290986
2019-02-28,19,40,94.24,47.12,t,152579,290835
2019-02-28,23,28,15.12,13.5,t,152579,290958
2019-02-28,23,28,38.51,35.66,t,152579,290970
2019-02-26,9,10,161.44,25.49,t,152579,291300
2019-02-26,20,44,59.7,29.85,t,152579,291369
2019-02-22,33,38,31.07,31.07,t,152587,291290
2019-02-19,54,65,24.95,24.95,t,152588,291015
2019-02-26,15,23,53.9,26.95,t,152588,291432
2019-02-20,27,33,7.65,7.65,t,152613,290934
2019-03-01,365,366,0,45.71,t,152704,290931
2019-02-08,365,366,0,18,t,152613,291062
2019-01-25,27,39,24,18,t,152590,291887
2019-02-22,28,34,13.5,9,t,152590,292226
2019-03-01,78,94,26.95,26.95,t,152593,291432
2019-02-24,8,13,73.8,2.46,t,152613,291040
2019-02-19,13,24,40.52,11.86,t,152613,291077
2019-02-01,365,366,0,28.68,t,152580,291045
2019-01-09,365,366,32,32,t,152590,291624
2019-01-15,56,68,36.76,36.76,t,152593,290851
2018-12-13,20,29,76.95,51.3,t,152593,290898
2019-01-19,4,11,52.74,26.37,t,152593,291323
2019-02-08,365,366,0,4.2,t,152580,291976
2019-02-07,14,15,40,10,t,152580,292184
2019-01-18,365,366,54.13,54.13,t,152593,291526
2018-12-13,365,366,31.2,31.2,t,152593,291670
2018-12-24,365,366,18.64,18.64,t,152613,313375
2018-12-29,365,366,11,1,t,152613,316673
2019-01-25,36,53,18.85,7.54,t,152593,290981
2019-01-03,365,366,21,21,t,152613,324260
2018-12-31,365,366,126.75,42.25,t,152613,324386
2019-01-25,365,366,62.2,62.2,t,152593,291389
2019-01-04,365,366,88.12,88.12,t,152613,324624
2018-12-31,365,366,292.08,48.68,t,152613,324640
2019-01-09,9,12,96.09,96.09,t,152613,324694
2018-12-31,365,366,192,96,t,152613,324708
2018-12-31,365,366,199.84,49.96,t,152613,324738
2019-01-03,365,366,2,2,t,152613,324853
2019-01-07,365,366,35.1,3.51,t,152613,325396
2019-01-07,365,366,36,6,t,152613,325403
2019-01-07,365,366,65.7,4.38,t,152613,325424
2019-01-07,365,366,34.86,5.81,t,152613,325435
2019-01-09,365,366,25,50,t,152613,328009
2019-01-10,365,366,28.8,2.4,t,152613,330693
2019-01-12,365,366,8.75,8.75,t,152613,331871
2019-01-11,365,366,80.26,40.13,t,152613,331921
2019-01-16,365,366,48,16,t,152613,336289
2019-01-19,365,366,57.75,57.75,t,152613,340376
2019-01-23,365,366,12,1,t,152613,343741
2019-01-23,365,366,36,1,t,152613,343747
2019-01-23,365,366,24,1,t,152613,343760
2019-01-23,365,366,60,1.5,t,152613,343786
2019-01-23,365,366,300,2.5,t,152613,343802
2019-01-23,365,366,3.2,3.2,t,152613,343832
2019-01-23,365,366,180,3,t,152613,343869
2019-01-23,365,366,480,2,t,152613,343877
2019-01-23,365,366,126,2,t,152613,343895
2019-01-23,365,366,36,1.5,t,152613,343896
2019-01-23,365,366,99.84,24.96,t,152613,343899
2019-01-23,365,366,12,1,t,152613,343943
2019-01-23,365,366,81,4.5,t,152613,343954
2019-01-23,365,366,420,3.5,t,152613,343969
2019-01-30,6,12,27.72,3.08,t,152582,291832
2019-02-26,33,45,10.65,7.99,t,152580,291788
2019-02-28,8,10,120.46,19.02,t,152582,291209
2019-02-28,8,11,362.45,16.99,t,152582,291239
2019-02-28,15,28,319.8,18.45,t,152582,291519
2019-02-28,14,28,144.47,43.34,t,152582,291588
2019-02-28,8,11,1782,22,t,152582,291760
2019-02-26,5,10,124.37,8.48,t,152613,291082
2019-02-16,19,39,168.21,65.88,t,152613,291125
2019-02-01,365,366,0,3.2,t,152583,291059
2019-01-17,365,366,26.37,26.37,t,152602,291323
2019-02-13,17,30,47,23.5,t,152584,291939
2019-01-17,15,18,110,55,t,152602,291401
2018-12-31,365,366,72.5,14.5,t,152607,291101
2018-12-10,365,366,35,17.5,t,152607,291667
2019-02-01,49,59,40.58,40.58,t,152583,292084
2019-01-03,365,366,20.85,20.85,t,152607,291887
2019-02-08,26,35,16,8,t,152583,292047
2019-01-23,365,366,270,4.5,t,152613,343981
2019-01-23,365,366,270,4.5,t,152613,343992
2019-01-23,365,366,24,1,t,152613,343993
2019-01-23,365,366,42,1.75,t,152613,343996
2019-01-23,365,366,30,1.5,t,152613,344011
2019-01-24,365,366,29.28,29.28,t,152613,347402
2018-12-28,365,366,51.5,25.75,t,152614,290916
2019-01-21,14,17,152.94,25.49,t,152614,291300
2018-12-28,365,366,52.4,26.2,t,152614,291405
2019-01-02,365,366,23,23,t,152614,291457
2019-01-14,46,76,570,95,t,152614,291512
2019-01-02,365,366,25.12,25.12,t,152614,291678
2019-01-02,365,366,15.4,15.4,t,152614,291922
2019-01-07,365,366,6.1,6.1,t,152616,290896
2019-01-16,365,366,16,16,t,152616,291062
2019-01-07,365,366,21,21,t,152616,291209
2019-01-24,14,17,135,45,t,152617,290926
2019-01-24,14,17,94.5,31.5,t,152617,291047
2019-01-10,365,366,25.95,25.95,t,152617,291054
2019-01-24,365,366,34.92,34.92,t,152617,291137
2019-01-10,365,366,26.14,26.14,t,152617,291191
2019-01-10,365,366,19,19,t,152617,291239
2019-01-24,365,366,24,24,t,152617,291381
2019-01-24,42,63,0,0,t,152617,291405
2019-01-24,14,17,30,0,t,152617,291796
2019-01-24,365,366,0,0,t,152617,292210
2019-02-21,12,15,327.75,17.25,t,152582,291887
2019-02-28,48,63,28.33,5,t,152582,292154
2019-03-01,7,10,115.13,49.34,t,152583,290835
2019-03-01,9,10,105.23,31.57,t,152583,290970
2019-03-01,28,34,64.81,64.81,t,152583,291798
2019-02-22,27,32,30.67,23,t,152583,291939
2019-03-01,33,45,9.99,9.99,t,152583,292078
2019-02-26,31,56,56.16,28.08,t,152585,290930
2019-02-26,15,28,140.16,52.56,t,152585,291371
2019-02-05,365,366,0,10.95,t,152583,290929
2019-02-21,10,15,200.11,42.88,t,152613,291136
2019-02-05,42,60,33.76,33.76,t,152583,291881
2019-02-05,365,366,0,11,t,152583,291966
2019-02-25,44,71,63.17,42.11,t,152613,291157
2019-02-05,365,366,0,35,t,152583,292102
2019-02-22,14,20,100.8,33.6,t,152613,291162
2019-02-22,13,22,128,32,t,152613,291184
2019-02-22,8,10,24,2,t,152613,291248
2019-02-28,14,18,1048.5,83.88,t,152613,291258
2019-02-20,36,62,43.4,2.1,t,152613,291317
2019-02-11,49,59,24.2,24.2,t,152587,292027
2019-03-01,21,26,0,39.59,t,152593,291915
2019-02-01,365,366,0,28.58,t,152588,291945
2019-02-25,28,37,41.43,31.07,t,152596,291290
2019-01-07,365,366,34.86,5.81,t,152613,290822
2019-02-25,28,37,41.6,31.2,t,152596,291494
2019-02-07,51,62,44.04,44.04,t,152596,291711
2019-02-17,50,60,20.42,20.42,t,152613,290824
2019-02-15,33,40,8.85,8.85,t,152613,290905
2018-12-11,7,12,53.82,26.91,t,152613,290860
2019-02-15,58,100,23.92,15.95,t,152613,290909
2019-01-10,35,42,10.4,1.6,t,152613,290873
2018-12-11,365,366,26.47,26.47,t,152613,290880
2019-02-13,365,366,0,0,t,152590,290848
2019-02-12,14,17,26.37,26.37,t,152588,291323
2019-02-01,365,366,0,26.37,t,152588,291891
2019-02-12,47,81,39.59,39.59,t,152588,291915
2019-02-08,14,25,108.75,31.07,t,152588,291290
2019-02-08,23,33,46.44,23.22,t,152588,291524
2019-02-08,365,366,0,26.37,t,152588,292065
2019-01-10,22,34,41.63,8.92,t,152618,292226
2018-12-31,24,30,27.9,18.6,t,152619,290892
2019-02-08,365,366,0,32,t,152594,291184
2019-02-09,6,11,130.5,14.5,t,152613,291400
2019-02-08,365,366,0,63.67,t,152613,291403
2019-01-11,49,81,35.4,11.8,t,152619,291329
2019-02-08,56,68,18.9,18.9,t,152613,291410
2019-02-26,16,26,82.85,31.07,t,152588,290940
2019-02-26,20,28,17.59,7.54,t,152588,290981
2019-02-26,14,17,49.72,24.86,t,152588,291119
2019-02-26,20,40,85.77,36.76,t,152588,291142
2019-02-26,31,45,73.33,55,t,152588,291401
2019-02-22,21,39,73.4,44.04,t,152588,291711
2019-02-26,16,26,72.5,31.07,t,152588,291860
2019-02-22,17,22,36.3,24.2,t,152588,292027
2019-03-01,10,12,96.13,21.5,t,152590,291054
2019-02-24,53,80,26.25,26.25,t,152613,290913
2019-02-22,12,19,109.51,6.99,t,152613,291370
2019-02-05,56,68,24.4,24.4,t,152588,291508
2019-02-19,365,366,24,24,t,152613,291381
2019-02-05,26,41,81.2,54.13,t,152588,291526
2019-02-24,6,14,41.94,6.99,t,152613,291384
2019-02-05,365,366,0,54,t,152588,291808
2019-02-28,3,10,1189.28,4.99,t,152613,291417
2019-02-05,37,68,26.1,26.1,t,152588,291872
2019-02-19,365,366,0,7.5,t,156128,404
2019-03-02,12,15,24,6,t,156128,537
2019-02-25,7,12,0,17.9,t,159077,435
2019-01-26,365,366,42.75,57,t,152613,290960
2019-02-25,24,39,70.38,17.55,t,159077,911
2019-02-26,13,21,29.67,4.45,t,152607,291197
2019-02-19,19,23,15.9,10.6,t,152607,291329
2019-01-27,47,57,28.84,28.84,t,152613,290983
2018-12-10,17,21,17.58,17.58,t,152613,290976
2019-02-19,19,23,23.92,15.95,t,152607,291702
2019-02-01,15,16,48.8,24.4,t,152602,291508
2019-02-19,16,25,78.53,29.45,t,152607,291900
2019-02-06,49,76,73.52,36.76,t,152601,291142
2019-02-06,54,87,124.4,62.2,t,152602,291389
2019-02-06,365,366,0,54.13,t,152602,291526
2019-01-12,365,366,37,18.5,t,152613,291004
2019-02-06,365,366,0,17.58,t,152602,291749
2019-01-16,39,47,19.22,21,t,152613,291010
2018-12-13,365,366,30,2,t,152613,291021
2019-02-06,34,45,26.1,26.1,t,152602,291872
2019-02-06,35,42,39.59,39.59,t,152602,291915
2019-02-01,365,366,0,15.75,t,152610,291062
2019-02-14,8,16,37.49,9.44,t,152607,291270
2019-02-14,34,59,32,16,t,152607,291878
2019-02-07,365,366,0,26.37,t,152596,291969
2019-01-18,365,366,11.99,23.98,t,152621,291549
2019-02-18,365,366,0,17.65,t,156128,546
2019-02-18,365,366,0,16,t,159077,615
2019-01-18,365,366,9.5,19,t,152621,291866
2018-12-28,365,366,9.85,19.7,t,152621,291953
2018-12-18,365,366,23.5,47,t,152622,290835
2018-12-18,365,366,8.5,17,t,152622,290848
2018-12-18,365,366,4.37,4.37,t,152622,290891
2018-12-17,365,366,6.8,1.7,t,152622,291011
2019-02-07,63,76,21.04,21.04,t,152607,291752
2018-12-18,365,366,3.82,15.28,t,152622,291998
2019-02-08,365,366,0,41.14,t,152613,291435
2019-01-30,365,366,10.47,52.35,t,152604,291685
2019-01-30,365,366,9.85,9.85,t,152604,292226
2019-02-25,28,37,41.43,31.07,t,152596,291860
2019-02-23,21,41,72.5,31.07,t,152602,291290
2019-02-23,20,30,53.9,26.95,t,152602,291432
2019-02-23,37,60,71.65,53.74,t,152602,291684
2019-02-23,32,45,41.43,31.07,t,152602,291860
2019-02-05,365,366,0,11.8,t,152607,291936
2019-02-23,22,27,22.78,-22.78,t,152602,291943
2019-02-23,21,30,40.33,24.2,t,152602,292027
2019-02-21,56,68,2.36,2.36,t,152613,290996
2019-02-15,27,46,14.6,14.6,t,152613,291429
2019-03-01,77,93,20.37,20.37,t,152619,291922
2019-03-01,55,80,11.98,7.8,t,152621,292226
2018-12-18,365,366,10.66,10.66,t,152622,292034
2018-12-18,365,366,16.92,28.2,t,152622,292052
2018-12-18,365,366,5.94,18,t,152622,304628
2019-02-27,8,15,161.04,4.85,t,26,503
2018-12-27,365,366,9.3,18.6,t,152625,290892
2019-01-16,365,366,4.65,4.65,t,152625,291007
2019-01-16,365,366,9.45,18.9,t,152625,291220
2019-02-19,365,366,0,8.15,t,5,1034
2019-02-19,365,366,0,30,t,6,279988
2019-02-19,365,366,0,3.5,t,37,490
2019-01-16,49,59,28,28,t,152625,291935
2019-01-02,35,42,36,14.4,t,152625,292121
2019-02-19,365,366,0,17,t,43,289793
2019-02-24,30,61,24,2.4,t,152613,291492
2018-12-14,28,34,22.2,22.2,t,152626,292234
2018-12-18,25,30,17.9,8.95,t,152627,291003
2019-01-15,46,76,34.5,23,t,152627,291129
2018-12-18,25,30,31.86,10.62,t,152627,291175
2018-12-18,365,366,30.95,30.95,t,152627,291608
2019-02-18,365,366,0,8.8,t,18,110
2018-12-28,365,366,28.9,28.9,t,152627,292066
2018-12-11,365,366,43.75,43.75,t,152627,296161
2019-02-19,365,366,24.2,24.2,t,152613,291508
2018-12-12,21,26,31.05,31.05,t,152629,290895
2019-02-18,45,54,127.8,10.65,t,39,683
2018-12-12,16,20,12.75,25.49,t,152629,290974
2019-01-23,42,51,18,18,t,152629,291062
2019-03-02,60,97,12.6,12.6,t,43,621
2019-03-01,10,54,148,8,t,56,1254
2019-03-01,21,41,17.75,10.65,t,86,282
2019-02-25,9,17,28.5,9.5,t,54,240
2019-01-23,63,76,71.18,71.18,t,152629,291852
2018-12-12,365,366,29.88,29.88,t,152629,291941
2019-01-23,56,68,14.58,14.58,t,152629,292051
2019-01-23,365,366,200.04,33.34,t,152629,292107
2019-02-18,42,70,70.5,11.75,t,56,261
2018-12-12,7,12,82.5,16.5,t,152629,292146
2019-02-18,31,41,15,6,t,56,340
2019-01-09,365,366,33.6,33.6,t,152629,292172
2019-01-11,365,366,24.5,24.5,t,152630,290860
2019-02-10,17,22,119.76,59.88,t,152613,291588
2019-02-18,365,366,0,2.9,t,56,579
2019-01-04,28,34,30,30,t,152630,290956
2019-02-18,365,366,0,6.7,t,61,63
2018-12-14,365,366,33.6,33.6,t,152630,290991
2018-12-19,365,366,21.35,21.35,t,152630,291022
2019-02-18,11,13,8.7,2.9,t,61,350
2019-02-18,365,366,0,17.3,t,71,292
2019-02-18,365,366,0,5.4,t,71,583
2019-01-11,365,366,26,26,t,152630,291552
2019-02-09,22,53,53.55,22.95,t,152613,291519
2019-02-24,8,12,55.92,6.99,t,152613,291571
2019-02-24,7,13,255.2,8.8,t,152613,291586
2019-02-24,11,18,193.6,8.8,t,152613,291597
2019-02-24,9,42,108.33,65,t,152613,291613
2019-02-21,11,18,117.47,35.96,t,152613,291663
2019-02-27,7,10,109.82,5.99,t,152613,291686
2019-02-26,365,366,26.37,26.37,t,152629,291323
2019-02-19,44,83,111.65,15.95,t,131,661
2019-02-28,8,13,134.17,8.75,t,505,265
2019-02-28,16,25,67.93,7.15,t,505,330
2019-03-01,365,366,0,36.75,t,520,384
2019-02-19,365,366,0,8.1,t,131,1006
2019-02-10,26,52,48.5,1.59,t,152613,291992
2019-02-21,76,131,17,17,t,138,328
2019-03-01,9,16,35.27,9.62,t,520,576
2019-02-22,3,11,0,8.2,t,116,265
2018-12-28,365,366,8.2,8.2,t,152630,316789
2019-02-18,365,366,0,5.95,t,119,174
2018-12-14,365,366,8.85,8.85,t,152631,290905
2019-03-01,45,58,11.76,7.84,t,520,656
2019-01-04,365,366,9,9,t,152631,290948
2019-02-18,365,366,0,23.15,t,128,4378
2019-02-28,47,60,7.83,4.7,t,529,10
2018-12-14,365,366,8.95,8.95,t,152631,291110
2018-12-14,365,366,7.92,3.96,t,152631,291180
2019-02-18,365,366,0,26,t,135,190
2019-02-28,23,45,61.67,7.4,t,529,21
2019-02-28,30,36,10.4,2.6,t,529,65
2019-02-28,365,366,45,22.5,t,529,83923
2019-02-18,365,366,0,32.95,t,145,627
2019-02-18,73,88,17.54,3.19,t,147,299
2019-03-01,7,14,366.03,15.8,t,535,274
2019-01-11,365,366,26.2,26.2,t,152631,291405
2019-03-02,15,24,8.45,1.95,t,128,178
2019-03-01,8,12,58.77,9.5,t,535,670
2019-03-02,27,40,29.2,2.5,t,128,498
2018-12-14,365,366,9.9,9.9,t,152631,291726
2019-01-11,365,366,29.95,29.95,t,152631,291743
